Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,City,CLTV,Contract,Device Protection Plan,Gender,Internet Service,Internet Type,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Satisfaction Score,Senior Citizen,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,Churn
30,42,23.92,135,4803,2,1,0,1,2,33.143826,-115.497485,0,110.5,1,0,0,1,1,0,1,0,0,1,7857,1,4,0,1,1,1,69,7455.45,0,1650.48,0.0,9105.93,0,1,384,0
73,24,5.57,231,4522,0,1,1,1,0,38.049292,-122.228415,0,66.4,0,0,0,0,0,1,0,0,0,1,3193,0,1,1,0,0,1,2,94.55,0,11.14,0.0,105.69,0,1,924,1
77,16,14.87,663,4270,1,1,1,1,2,39.423046,-120.984472,1,80.3,0,0,5,0,0,1,0,1,1,1,565,0,3,1,0,0,0,64,5017.7,0,951.68,0.0,5969.38,0,1,1464,0
52,0,14.17,834,3448,0,0,1,0,3,32.85723,-117.209774,0,19.6,0,0,0,5,0,0,1,0,1,1,34902,0,1,0,0,0,0,1,19.6,0,14.17,0.0,33.77,0,0,362,1
57,20,37.25,50,2152,0,0,0,1,1,35.916943,-120.129921,1,56.15,0,0,3,0,0,0,0,1,0,1,14697,0,2,0,0,0,1,43,2499.3,0,1601.75,0.0,4101.05,0,1,623,1
19,0,9.51,873,4579,2,0,0,0,3,38.468893,-122.580539,1,19.5,0,2,1,0,0,0,0,1,1,1,25718,0,4,0,0,0,0,59,1222.65,0,561.09,0.0,1783.74,1,0,1201,0
28,73,32.76,598,3916,0,1,1,1,2,37.901371,-122.572024,0,98.7,0,0,0,5,0,0,1,0,0,1,28727,1,3,0,1,1,1,3,293.65,0,98.28,0.0,391.93,1,1,1018,1
57,10,27.41,747,3839,0,0,1,1,1,38.733714,-120.795213,1,55.05,1,0,6,0,0,1,1,1,2,1,34146,0,5,0,0,0,0,37,2030.75,0,1014.17,0.0,3044.92,0,1,1351,0
52,12,24.53,1014,5781,2,1,1,1,2,33.991782,-118.479229,0,100.9,1,0,0,1,1,0,1,0,0,1,31021,0,3,0,1,1,1,72,7459.05,0,1766.16,0.0,9225.21,0,1,92,0
67,27,30.63,174,2709,0,1,0,1,2,37.394411,-120.127262,1,98.1,1,0,1,4,1,0,1,1,0,1,986,0,3,1,0,0,1,12,1060.2,0,367.56,49.06,1378.7,0,1,1139,1
28,69,39.35,541,5481,1,0,0,1,1,34.052917,-118.255178,0,55.25,1,0,0,0,1,0,1,0,0,1,21,0,4,0,0,0,0,29,1620.2,0,1141.15,0.0,2761.35,1,1,58,0
58,15,2.64,873,5039,0,0,1,1,1,38.526941,-122.709096,0,64.5,1,0,0,0,0,1,1,0,2,1,35057,0,3,0,1,1,0,30,1888.45,0,79.2,0.0,1967.65,0,1,1198,0
36,22,12.88,541,5386,0,0,0,1,0,34.003553,-118.308933,1,50.85,1,1,1,0,0,0,0,1,1,1,29299,0,1,0,0,0,0,4,239.55,0,51.52,0.0,291.07,0,1,50,1
45,5,15.65,979,4113,2,1,0,1,1,34.115192,-118.61017,1,91.7,1,0,10,1,1,1,1,1,0,1,5451,1,3,0,1,1,1,68,6424.7,0,1064.2,0.0,7488.9,0,1,91,0
24,0,23.03,810,2768,1,0,1,0,3,38.823278,-121.281856,0,20.3,0,0,0,4,0,0,0,0,1,1,15494,0,4,0,0,0,0,22,467.15,0,506.66,0.0,973.81,1,0,1395,0
35,21,12.15,1051,5113,2,1,1,1,1,34.007353,-118.033683,1,75.7,1,0,3,2,0,1,0,1,1,1,32050,1,3,0,1,1,0,63,4676.7,0,765.45,0.0,5442.15,0,1,110,0
52,24,0.0,233,4380,1,1,0,1,1,34.019323,-118.391902,0,56.4,0,0,0,0,1,0,1,0,1,0,15195,0,4,0,1,1,1,51,2928.5,0,0.0,0.0,2928.5,0,1,68,0
31,11,45.32,368,6444,2,1,1,1,2,36.52588,-121.396719,1,110.9,1,1,5,1,1,0,0,1,1,1,9023,1,4,0,1,1,1,72,7922.75,130,3263.04,0.0,11315.79,0,0,826,0
20,59,0.0,564,4284,0,1,0,1,0,33.889632,-118.39737,0,48.25,0,0,0,3,0,0,1,0,0,0,33758,0,5,0,1,1,1,25,1293.8,0,0.0,0.0,1293.8,1,1,83,0
42,30,5.29,541,4986,0,0,1,1,0,34.078991,-118.263804,1,59.6,0,2,3,2,1,1,0,1,1,1,73686,1,3,0,0,0,0,49,2970.3,0,259.21,0.0,3229.51,0,1,22,0
27,0,39.53,873,2446,1,0,1,0,3,38.460517,-122.790335,1,19.5,0,1,8,2,0,0,0,1,0,1,36125,0,4,0,0,0,0,41,798.2,0,1620.73,0.0,2418.93,1,0,1196,0
29,71,2.53,328,6321,0,0,0,1,2,39.531028,-121.24807,1,79.15,0,2,6,0,1,1,1,1,0,1,452,0,3,0,0,0,0,51,4018.55,0,129.03,0.0,4147.58,1,1,1447,0
37,0,2.29,541,4408,0,0,1,0,3,34.030578,-118.399613,0,25.0,1,0,0,4,0,0,0,0,0,1,58218,0,4,0,0,0,0,12,316.2,0,27.48,0.0,343.68,0,0,29,0
67,6,42.53,791,2939,2,0,1,1,2,37.499411,-122.196318,0,69.95,0,0,0,0,0,0,1,0,1,1,32368,0,3,1,0,0,0,8,562.7,0,340.24,0.0,902.94,0,1,862,0
57,13,25.11,438,2604,1,1,0,1,1,33.752938,-116.230055,0,84.1,1,0,0,0,1,1,0,0,0,1,2743,0,3,0,1,1,1,38,3187.65,0,954.18,0.0,4141.83,0,1,375,0
19,71,0.0,753,2564,2,1,0,1,0,37.633361,-121.862395,1,40.65,0,3,5,0,0,1,0,1,1,0,36669,1,4,0,0,0,0,36,1547.35,0,0.0,0.0,1547.35,1,1,950,0
41,23,3.2,346,5037,2,1,0,1,1,33.879983,-117.895482,1,86.15,1,0,1,1,1,0,0,1,0,1,34592,1,5,0,1,1,1,67,5883.85,0,214.4,0.0,6098.25,0,1,568,0
68,30,23.82,282,3553,0,0,0,1,2,32.770393,-115.60915,0,75.05,1,0,0,0,0,0,1,0,1,1,43712,0,1,1,0,0,0,3,256.25,0,71.46,0.0,327.71,0,1,391,1
48,19,44.45,834,2827,0,1,1,1,2,32.765299,-117.122565,0,111.5,1,0,0,2,1,1,1,0,0,1,33083,0,4,0,1,1,1,44,4915.15,0,1955.8,0.0,6870.95,0,1,356,0
39,0,30.14,405,5971,2,0,1,0,3,32.730583,-115.501083,1,19.95,0,0,7,0,0,0,0,1,1,1,3535,0,4,0,0,0,0,60,1258.15,0,1808.4,0.0,3066.55,0,0,392,0
56,7,42.33,865,5395,1,1,0,1,0,37.393554,-121.965114,0,71.1,1,0,0,0,1,1,1,0,1,1,13031,1,3,0,0,0,0,58,4299.2,0,2455.14,0.0,6754.34,0,1,1062,0
29,59,12.32,575,4505,2,1,0,1,1,38.549822,-121.266725,1,68.75,0,0,6,1,1,1,0,1,1,1,929,0,3,0,1,1,0,72,4888.2,0,887.04,0.0,5775.24,1,1,1341,0
32,16,0.0,541,4934,2,1,1,1,1,33.994524,-118.149953,1,65.65,0,1,1,0,1,1,1,1,0,0,9805,1,3,0,1,1,1,72,4664.5,60,0.0,0.0,4724.5,0,0,35,0
58,21,42.85,446,5012,2,0,1,1,1,37.84771,-120.486589,1,85.25,1,0,1,0,1,1,0,1,0,1,9559,1,4,0,1,1,1,66,5538.35,0,2828.1,0.0,8366.45,0,1,1156,0
40,22,19.32,957,2199,0,0,1,1,2,35.184837,-119.402525,0,79.6,0,0,0,0,0,0,0,0,0,1,14937,0,3,0,1,1,0,1,79.6,0,19.32,0.0,98.92,0,1,664,1
48,0,10.67,496,6002,2,0,1,0,3,40.883853,-122.418258,1,19.55,0,2,4,2,0,0,0,1,2,1,1236,0,5,0,0,0,0,63,1245.6,0,672.21,0.0,1917.81,0,0,1526,0
31,2,39.62,842,4384,0,1,0,1,2,36.600193,-120.153393,0,89.2,0,0,0,3,0,0,1,0,0,1,4318,1,3,0,1,1,0,27,2383.6,0,1069.74,0.0,3453.34,0,1,794,0
32,19,27.7,658,2756,0,0,0,1,2,37.244307,-119.470256,0,77.15,1,0,0,0,0,0,1,0,0,1,3376,0,3,0,0,0,0,1,77.15,10,27.7,0.0,114.85,0,0,781,1
25,52,8.95,608,4704,0,0,1,1,2,37.639029,-120.964772,0,69.55,0,0,0,5,0,0,1,0,0,1,27135,0,3,0,0,0,0,7,521.35,0,62.65,0.0,584.0,1,1,1172,0
46,19,16.55,1047,4779,0,0,0,1,2,40.271535,-121.018087,1,69.1,0,0,1,5,0,0,1,1,1,1,4158,0,1,0,0,0,0,1,69.1,0,16.55,0.0,85.65,0,1,1585,1
25,73,22.73,674,4551,0,0,1,1,2,37.828416,-122.216005,0,105.4,1,0,0,2,1,0,0,0,0,1,36517,1,4,0,1,1,1,63,6713.2,130,1431.99,0.0,8275.19,1,0,983,0
52,22,0.0,22,3030,0,0,1,1,0,34.559882,-115.637164,0,30.5,0,0,0,0,0,0,0,0,0,0,42,1,4,0,0,0,0,4,118.4,0,0.0,0.0,118.4,0,1,419,0
46,0,31.6,1032,2185,1,0,1,0,3,40.759401,-122.939337,0,20.1,0,0,0,0,0,0,1,0,1,1,3749,0,4,0,0,0,0,17,279.5,0,537.2,0.0,816.7,0,0,1554,0
60,22,19.58,541,4730,2,1,0,1,1,34.037251,-118.423573,0,88.65,1,0,0,0,1,0,0,0,1,1,24505,1,4,0,1,1,1,61,5321.25,0,1194.38,0.0,6515.63,0,1,52,0
62,0,33.06,882,4500,0,0,0,0,3,33.75462,-118.071128,0,20.1,0,3,0,4,0,0,0,0,1,1,24180,0,2,0,0,0,0,11,221.35,0,363.66,0.0,585.01,0,0,141,1
22,59,44.28,820,2961,0,0,0,1,2,38.550722,-121.457314,1,80.85,0,0,1,5,0,0,0,1,0,1,14966,0,1,0,1,1,0,4,302.75,40,177.12,0.0,519.87,1,0,1400,1
44,19,37.0,505,5240,2,1,0,1,1,37.80821,-121.308401,1,90.6,1,1,3,0,1,1,1,1,2,1,10834,1,4,0,1,1,1,64,5817.45,0,2368.0,0.0,8185.45,0,1,1159,0
52,0,25.05,263,5874,2,0,0,0,3,33.956228,-118.120993,1,20.1,0,1,4,5,0,0,0,1,1,1,24908,0,4,0,0,0,0,6,100.35,0,150.3,0.0,250.65,0,0,69,0
25,51,48.52,1014,5567,2,1,0,1,2,33.991782,-118.479229,0,116.45,1,0,0,1,1,1,1,0,0,1,31021,1,4,0,1,1,1,72,8013.55,90,3493.44,0.0,11596.99,1,0,92,0
42,22,47.43,674,6487,2,1,1,1,1,37.739113,-122.175602,0,90.65,1,0,0,0,1,1,0,0,1,1,31392,1,3,0,1,1,1,69,6322.1,0,3272.67,0.0,9594.77,0,1,976,0
35,0,45.84,41,2198,0,0,0,0,3,35.176236,-120.483243,1,20.15,0,0,5,0,0,0,0,1,0,1,24499,0,3,0,0,0,0,4,91.4,0,183.36,0.0,274.76,0,0,690,0
56,18,4.56,670,4272,2,1,0,1,2,34.19225,-118.776874,1,112.1,1,0,1,0,1,1,0,1,1,1,14814,1,4,0,1,1,1,72,7965.95,0,328.32,18.88,8275.39,0,1,216,0
20,52,20.41,507,5427,1,1,0,1,2,33.88856,-118.351813,1,112.35,1,3,3,0,1,0,1,1,1,1,33300,1,4,0,1,1,1,67,7388.45,0,1367.47,0.0,8755.92,1,1,79,0
61,24,31.43,564,5014,0,0,0,1,1,33.889632,-118.39737,1,44.25,0,0,4,0,0,0,1,1,1,1,33758,0,5,0,0,0,0,7,313.45,0,220.01,0.0,533.46,0,0,83,0
74,21,23.18,1076,2416,1,0,0,1,2,35.013299,-116.834092,0,81.45,0,0,0,4,0,0,1,0,0,1,1195,0,5,1,1,1,0,20,1671.6,0,463.6,0.0,2135.2,0,1,465,0
62,53,5.67,4,5560,0,0,1,1,1,34.129058,-118.759788,1,56.7,1,3,1,0,0,1,0,1,1,1,25303,0,1,0,0,0,0,2,113.55,0,11.34,0.0,124.89,0,1,186,1
38,4,38.8,826,2485,0,0,1,1,2,40.809636,-124.189977,1,70.0,0,0,1,0,0,0,1,1,0,1,395,0,2,0,0,0,0,1,70.0,0,38.8,0.0,108.8,0,1,1288,1
30,59,26.47,932,5072,2,1,0,1,1,33.801869,-117.995068,1,94.8,1,0,7,1,1,1,1,1,1,1,29694,1,3,0,1,1,1,70,6859.05,0,1852.9,0.0,8711.95,0,1,126,0
27,48,10.05,843,5301,2,1,1,1,2,37.270938,-121.851046,1,101.15,1,0,0,0,0,0,0,1,1,1,36944,0,3,0,1,1,1,60,6067.4,0,603.0,0.0,6670.4,1,1,1094,0
21,27,28.02,403,5872,2,1,1,1,1,37.62984,-122.120843,1,79.1,0,0,6,1,1,0,1,1,1,1,27311,1,5,0,1,1,1,71,5564.85,0,1989.42,0.0,7554.27,1,1,935,0
28,48,0.0,906,4624,1,0,0,1,1,39.176595,-121.291692,0,40.2,0,0,0,0,1,1,1,0,1,0,963,1,4,0,0,0,0,18,711.95,90,0.0,0.0,801.95,1,0,1477,0
76,22,12.46,809,5948,0,0,0,1,2,34.004379,-117.447864,1,69.55,0,0,1,0,0,0,1,1,0,1,63999,0,2,1,0,0,0,1,69.55,0,12.46,0.0,82.01,0,1,481,1
63,24,38.83,1051,5568,2,1,1,1,1,34.007353,-118.033683,1,84.1,1,3,4,0,1,0,1,1,0,1,32050,1,4,0,1,1,1,70,5979.7,0,2718.1,0.0,8697.8,0,1,110,0
66,22,26.22,551,5527,0,1,0,1,0,34.508417,-116.856103,0,55.8,0,0,0,5,0,1,1,0,0,1,5256,0,1,1,0,0,0,1,55.8,0,26.22,0.0,82.02,0,1,448,1
33,14,0.0,625,4099,0,0,0,1,1,35.369553,-120.763864,1,35.0,0,0,9,0,0,0,0,1,0,0,10909,0,3,0,1,1,0,1,35.0,0,0.0,0.0,35.0,0,1,705,0
78,28,18.39,1077,4196,0,1,0,1,2,33.884073,-117.732197,1,105.25,1,0,3,2,0,1,0,1,0,1,20893,0,1,1,1,0,1,65,6786.4,0,1195.35,0.0,7981.75,0,1,591,1
26,59,11.85,886,4213,2,0,0,1,2,41.924174,-123.260788,1,95.9,1,3,9,0,1,1,1,1,0,1,332,0,3,0,0,0,1,72,6954.15,0,853.2,0.0,7807.35,1,1,1548,0
25,30,49.7,145,3498,0,1,1,1,2,38.233879,-120.861666,1,94.65,1,0,1,0,1,0,1,1,0,1,75,0,2,0,0,0,1,38,3624.3,0,1888.6,0.0,5512.9,1,1,1115,1
56,0,15.79,830,2279,1,0,1,0,3,34.142747,-117.300864,0,19.3,0,0,0,0,0,0,0,0,1,1,24644,0,3,0,0,0,0,2,28.3,0,31.58,0.0,59.88,0,0,469,1
71,14,15.28,361,4499,0,0,1,1,0,34.136306,-118.26036,0,45.1,0,0,0,5,0,0,0,0,0,1,17015,0,2,1,0,0,0,1,45.1,0,15.28,0.0,60.38,0,1,180,1
49,26,20.37,612,4582,0,1,0,1,2,37.540582,-122.509594,1,108.75,1,0,10,2,1,0,1,1,0,1,2346,1,5,0,1,1,1,63,6871.7,0,1283.31,0.0,8155.01,0,1,853,0
55,19,42.14,834,2071,1,0,0,1,1,32.85723,-117.209774,1,80.3,0,0,1,3,1,1,0,1,1,1,34902,1,1,0,1,1,1,38,3058.65,0,1601.32,0.0,4659.97,0,1,362,1
27,41,39.67,333,5179,1,0,1,1,2,38.499302,-122.92444,1,81.45,0,3,1,0,1,1,1,1,1,1,6216,0,3,0,0,0,0,62,4983.05,0,2459.54,14.15,7428.44,1,1,1217,0
59,29,10.03,1003,4298,1,1,0,1,0,39.220368,-122.907693,1,50.95,0,2,2,2,0,0,1,1,0,1,2344,0,4,0,0,0,0,52,2610.65,0,521.56,0.0,3132.21,0,1,1251,0
75,2,21.38,85,6268,2,1,1,1,2,37.245505,-118.062943,1,114.95,1,0,3,1,1,1,1,1,0,1,1826,1,3,1,1,0,1,72,8196.4,0,1539.36,0.0,9735.76,0,1,724,0
49,28,48.45,541,5276,1,0,1,1,1,34.108455,-118.362081,1,70.7,1,0,3,0,1,0,1,1,0,1,49839,1,3,0,0,0,1,54,3770.0,0,2616.3,0.0,6386.3,0,1,41,0
54,6,12.95,867,3880,0,0,1,1,0,36.974575,-121.991149,1,45.9,0,0,1,4,0,0,1,1,0,1,36631,0,5,0,0,0,0,11,521.9,0,142.45,0.0,664.35,0,1,1064,0
50,25,41.08,803,2044,0,0,0,1,2,38.954144,-121.482536,0,74.9,1,0,0,0,0,0,1,0,1,1,947,0,4,0,0,0,0,2,136.05,0,82.16,0.0,218.21,0,1,1357,0
35,23,40.71,394,5313,0,1,0,1,2,37.45567,-122.407992,1,105.05,1,0,3,2,0,1,1,1,0,1,17929,0,3,0,1,1,1,65,6914.95,60,2646.15,0.0,9621.1,0,0,844,0
26,59,14.78,834,2431,0,0,1,1,1,32.85723,-117.209774,0,50.65,0,0,0,5,1,0,0,0,1,1,34902,0,1,0,0,1,0,1,50.65,0,14.78,0.0,65.43,1,1,362,1
53,0,16.13,1008,2681,0,0,1,0,3,33.25283,-116.986079,0,19.8,0,0,0,0,0,0,1,0,2,1,14575,0,5,0,0,0,0,15,309.4,0,241.95,0.0,551.35,0,0,339,0
24,0,26.02,560,2400,1,0,1,0,3,39.933852,-121.584371,0,19.35,0,0,0,4,0,0,0,0,2,1,11168,0,3,0,0,0,0,14,324.8,0,364.28,0.0,689.08,1,0,1459,0
42,29,35.62,820,3207,0,0,1,1,2,38.486502,-121.334051,1,95.9,1,0,6,0,0,1,0,1,1,1,11396,1,3,0,0,0,1,22,2234.95,0,783.64,0.0,3018.59,0,1,1411,0
31,18,9.29,508,5748,2,0,1,1,2,39.806141,-123.531098,1,95.1,0,2,3,1,1,1,0,1,0,1,2706,1,3,0,1,1,0,68,6683.4,0,631.72,0.0,7315.12,0,1,1232,0
32,15,28.57,299,4382,0,0,0,1,2,34.150354,-118.518292,1,96.55,0,0,0,4,1,1,1,1,0,1,27614,1,3,0,0,0,1,20,1901.65,0,571.4,0.0,2473.05,0,1,193,0
57,13,29.55,1063,2464,0,0,1,1,2,32.852947,-114.850784,0,78.7,0,0,0,0,0,0,1,0,0,1,3663,0,3,0,0,0,1,19,1495.1,0,561.45,26.84,2029.71,0,1,415,0
68,25,28.12,699,2373,0,0,1,1,2,34.079449,-118.548306,0,90.6,1,0,0,4,0,1,1,0,0,1,22548,0,1,1,0,0,1,19,1660.0,0,534.28,0.0,2194.28,0,1,85,1
42,24,36.96,864,5968,0,0,0,1,1,34.406256,-119.726936,0,50.95,0,0,0,5,0,1,0,0,1,1,10986,0,3,0,0,0,0,2,123.05,0,73.92,0.0,196.97,0,1,616,0
69,18,46.67,801,5679,2,0,0,1,2,38.688764,-121.457596,0,96.85,1,0,0,0,1,1,1,0,0,1,14010,0,3,1,1,1,0,56,5219.65,0,2613.52,0.0,7833.17,0,1,1356,0
26,0,32.32,462,4177,0,0,0,0,3,37.555631,-120.911653,0,20.3,0,0,0,0,0,0,0,0,2,1,2130,0,3,0,0,0,0,12,246.7,0,387.84,0.0,634.54,1,0,1157,0
36,20,10.97,296,6045,2,1,1,1,1,37.83726,-122.287648,1,80.1,1,0,5,1,1,1,1,1,1,1,24589,1,3,0,1,1,0,71,5585.4,0,778.87,0.0,6364.27,0,1,980,0
57,53,30.41,843,4275,0,0,0,1,2,37.304681,-121.809955,1,105.25,1,3,1,2,1,1,1,1,1,1,37127,0,3,0,1,1,1,48,4997.5,0,1459.68,1.66,6455.52,0,1,1080,0
78,25,43.66,855,5655,0,0,1,1,1,37.980269,-122.342635,0,44.15,0,0,0,0,0,0,1,0,0,1,55720,0,2,1,0,0,0,2,92.65,0,87.32,0.0,179.97,0,1,1001,1
51,56,39.55,289,5613,0,0,0,1,1,33.917145,-118.401554,0,64.5,0,3,0,5,0,1,1,0,0,1,16041,1,3,0,1,1,0,3,177.4,60,118.65,0.0,356.05,0,0,72,0
22,82,25.33,691,5531,1,0,0,1,1,37.873916,-122.20522,0,47.85,0,0,0,0,0,1,1,0,0,1,17964,0,3,0,0,0,0,39,1886.4,70,987.87,0.0,2944.27,1,0,947,0
53,20,31.49,500,2206,0,0,1,1,2,33.840524,-118.148403,1,94.7,1,0,1,4,0,0,1,1,0,1,30173,0,1,0,1,1,1,18,1687.95,0,566.82,0.0,2254.77,0,1,132,1
23,27,0.0,863,6404,2,0,0,1,0,33.748635,-117.906125,1,34.2,0,2,7,2,0,1,0,1,0,0,70011,1,4,0,0,1,0,51,1782.0,0,0.0,9.39,1772.61,1,1,551,0
63,17,23.15,148,4240,2,1,0,1,2,34.224377,-118.632656,0,111.15,1,0,0,0,1,1,1,0,1,1,49242,0,4,0,1,1,1,70,7737.55,0,1620.5,46.26,9311.79,0,1,189,0
34,22,0.0,4,4699,0,0,0,1,1,34.129058,-118.759788,0,29.2,0,0,0,0,1,0,0,0,1,0,25303,0,4,0,0,0,0,3,98.5,0,0.0,0.0,98.5,0,1,186,0
44,16,12.17,843,4126,1,0,1,1,2,37.304681,-121.809955,0,97.0,0,0,0,0,1,0,1,0,0,1,37127,0,5,0,1,1,1,30,3021.3,0,365.1,0.0,3386.4,0,1,1080,0
48,15,9.76,710,4480,1,1,0,1,2,33.309852,-116.823091,1,86.45,1,0,5,1,1,0,0,1,1,1,234,0,5,0,0,0,0,68,5762.95,150,663.68,0.0,6576.63,0,0,328,0
70,22,0.0,590,4277,2,0,0,1,1,37.255637,-120.493537,1,49.45,0,0,3,0,1,0,1,1,1,0,59289,0,3,1,1,0,1,60,2907.55,40,0.0,0.0,2947.55,0,0,1166,0
47,4,0.0,856,5268,1,1,1,1,0,33.744119,-118.31448,0,35.2,0,0,0,0,0,1,1,0,1,0,21279,0,3,0,0,0,0,43,1463.7,0,0.0,0.0,1463.7,0,1,140,0
72,30,14.65,258,2925,2,1,1,1,2,38.392821,-121.799917,1,89.2,1,0,6,2,0,0,1,1,0,1,18529,0,4,1,0,0,1,44,4040.2,0,644.6,0.0,4684.8,0,1,1313,0
67,12,41.88,400,4025,1,0,0,1,2,38.184914,-120.364085,1,95.1,0,0,1,0,0,1,1,1,0,1,335,0,3,1,1,1,1,23,2326.05,0,963.24,0.0,3289.29,0,1,1120,0
56,56,28.15,834,4749,0,1,1,1,0,32.697098,-117.116587,1,61.8,0,3,8,0,1,0,0,1,0,1,47431,1,3,0,0,0,0,13,750.1,0,365.95,0.0,1116.05,0,1,353,0
53,0,14.86,541,4808,2,0,1,0,3,34.027337,-118.28515,1,19.7,0,1,8,1,0,0,0,1,1,1,45025,0,5,0,0,0,0,71,1301.1,0,1055.06,0.0,2356.16,0,0,5,0
33,0,43.37,469,4015,2,0,0,0,3,40.664483,-123.865325,1,24.65,1,0,5,0,0,0,1,1,0,1,264,0,4,0,0,0,0,71,1710.15,0,3079.27,0.0,4789.42,0,0,1276,0
31,19,2.11,13,5534,0,0,1,1,1,33.571259,-117.731917,1,65.0,0,1,9,2,1,0,0,1,1,1,41237,1,3,0,0,0,1,53,3363.8,0,111.83,0.0,3475.63,0,1,533,0
43,16,6.7,841,5282,0,0,1,1,0,33.806708,-117.02007,0,55.0,1,2,0,0,1,0,1,0,1,1,4456,0,1,0,0,0,0,54,3092.65,0,361.8,0.0,3454.45,0,1,502,1
66,20,44.9,223,5261,0,0,1,1,2,37.722127,-120.110174,1,83.85,1,0,10,0,1,1,0,1,0,1,2271,0,3,1,0,0,0,67,5588.8,0,3008.3,0.0,8597.1,0,1,1142,0
62,0,17.61,939,2051,0,0,1,0,3,36.175255,-119.813805,0,19.95,0,0,0,0,0,0,0,0,0,1,1729,0,2,0,0,0,0,1,19.95,0,17.61,0.0,37.56,0,0,662,1
45,19,20.53,834,5926,1,1,0,1,2,32.827238,-117.089287,1,99.75,1,0,9,0,1,0,1,1,1,1,30206,1,4,0,1,1,0,56,5608.4,0,1149.68,0.0,6758.08,0,1,364,0
60,24,9.53,556,5421,0,1,1,1,2,40.390301,-123.412327,0,85.95,0,0,0,0,1,0,1,0,0,1,265,1,3,0,0,0,0,24,2107.15,0,228.72,0.0,2335.87,0,1,1279,0
19,82,27.24,288,2177,0,0,0,1,2,37.654551,-119.822984,1,84.4,0,2,5,0,1,1,0,1,2,1,579,1,3,0,0,0,0,23,1936.85,0,626.52,0.0,2563.37,1,1,1148,0
58,11,20.93,1016,5915,1,0,1,1,2,37.609095,-121.263381,0,105.85,0,1,0,0,1,1,1,0,0,1,274,1,4,0,1,1,1,54,5826.65,10,1130.22,0.0,6966.87,0,0,1193,0
44,19,40.15,40,5701,0,0,1,1,2,36.878364,-121.629781,0,94.85,1,0,0,5,0,0,1,0,0,1,3373,0,3,0,1,1,1,5,462.8,0,200.75,0.0,663.55,0,1,1038,1
51,17,7.66,146,4390,0,0,0,1,2,39.432127,-121.099287,0,70.0,0,0,0,0,0,0,1,0,0,1,632,0,1,0,0,0,0,17,1144.5,80,130.22,0.0,1354.72,0,0,1434,1
70,2,9.18,775,5211,0,1,0,1,2,33.215251,-116.53633,1,108.75,1,0,1,2,1,1,0,1,0,1,339,0,3,1,1,1,1,50,5431.9,0,459.0,0.0,5890.9,0,1,332,0
24,69,36.17,329,5712,1,0,1,1,1,34.067699,-116.903891,1,59.45,0,0,5,0,0,1,0,1,1,1,958,0,4,0,1,1,0,55,3157.0,40,1989.35,0.0,5186.35,1,0,440,0
61,21,49.2,342,4525,0,0,1,1,1,37.505768,-121.962472,1,44.6,0,1,5,5,0,0,1,1,0,1,56126,0,2,0,0,0,0,6,260.8,0,295.2,0.0,556.0,0,1,930,1
21,53,32.85,344,5951,0,0,1,1,2,36.732694,-119.783786,0,89.9,0,0,0,5,0,0,1,0,0,1,6848,0,1,0,1,1,1,1,89.9,0,32.85,0.0,122.75,1,1,811,1
31,0,9.33,833,4954,2,0,1,0,3,33.4725,-117.584273,1,25.4,1,1,10,1,0,0,0,1,1,1,15297,0,4,0,0,0,0,70,1782.05,0,653.1,0.0,2435.15,0,0,540,0
41,15,19.6,674,5905,2,1,0,1,2,37.80707,-122.297401,0,115.05,1,0,0,1,1,1,0,0,1,1,21054,1,3,0,1,1,1,72,8405.0,0,1411.2,0.0,9816.2,0,1,979,0
71,10,13.36,563,4204,2,1,1,1,0,38.966713,-123.586412,0,74.1,1,0,0,1,0,1,0,0,1,1,586,1,3,1,1,1,0,69,5031.0,0,921.84,0.0,5952.84,0,1,1236,0
48,21,27.24,912,5102,0,0,1,1,1,34.624399,-120.137875,1,54.2,0,0,1,4,0,1,1,1,0,1,7958,1,2,0,0,0,0,22,1152.7,0,599.28,0.0,1751.98,0,1,718,1
71,11,18.23,684,6214,2,0,1,1,2,39.191797,-120.212401,1,80.95,1,1,10,0,0,1,1,1,0,1,942,0,4,1,0,0,0,60,4859.1,0,1093.8,49.53,5903.37,0,1,1591,0
74,0,27.95,315,5432,0,0,0,0,3,35.215731,-119.57013,0,19.65,0,0,0,0,0,0,0,0,0,1,626,0,2,1,0,0,0,8,164.3,0,223.6,0.0,387.9,0,0,636,1
37,19,0.0,1039,4043,1,1,1,1,1,34.199787,-118.68493,0,35.75,0,0,0,0,1,0,1,0,0,0,23637,0,5,0,0,0,0,69,2492.25,150,0.0,0.0,2642.25,0,0,191,0
20,82,43.47,834,6117,1,1,0,1,2,32.886925,-117.152162,0,103.95,1,0,0,0,0,1,1,0,0,1,74232,0,3,0,1,1,1,54,5639.05,0,2347.38,0.0,7986.43,1,1,365,1
